nose_x,nose_y,nose_z,leftEyeInner_x,leftEyeInner_y,leftEyeInner_z,leftEye_x,leftEye_y,leftEye_z,leftEyeOuter_x,leftEyeOuter_y,leftEyeOuter_z,rightEyeInner_x,rightEyeInner_y,rightEyeInner_z,rightEye_x,rightEye_y,rightEye_z,rightEyeOuter_x,rightEyeOuter_y,rightEyeOuter_z,leftEar_x,leftEar_y,leftEar_z,rightEar_x,rightEar_y,rightEar_z,leftMouth_x,leftMouth_y,leftMouth_z,rightMouth_x,rightMouth_y,rightMouth_z,leftShoulder_x,leftShoulder_y,leftShoulder_z,rightShoulder_x,rightShoulder_y,rightShoulder_z,leftElbow_x,leftElbow_y,leftElbow_z,rightElbow_x,rightElbow_y,rightElbow_z,leftWrist_x,leftWrist_y,leftWrist_z,rightWrist_x,rightWrist_y,rightWrist_z,leftPinky_x,leftPinky_y,leftPinky_z,rightPinky_x,rightPinky_y,rightPinky_z,leftIndex_x,leftIndex_y,leftIndex_z,rightIndex_x,rightIndex_y,rightIndex_z,leftThumb_x,leftThumb_y,leftThumb_z,rightThumb_x,rightThumb_y,rightThumb_z,leftHip_x,leftHip_y,leftHip_z,rightHip_x,rightHip_y,rightHip_z,leftKnee_x,leftKnee_y,leftKnee_z,rightKnee_x,rightKnee_y,rightKnee_z,leftAnkle_x,leftAnkle_y,leftAnkle_z,rightAnkle_x,rightAnkle_y,rightAnkle_z,leftHeel_x,leftHeel_y,leftHeel_z,rightHeel_x,rightHeel_y,rightHeel_z,leftFootIndex_x,leftFootIndex_y,leftFootIndex_z,rightFootIndex_x,rightFootIndex_y,rightFootIndex_z,position
323.21246337890625,356.5507507324219,-97.11061096191406,333.5448913574219,330.3023986816406,-136.0315399169922,340.7185363769531,327.4667663574219,-136.5108642578125,347.3958740234375,325.3605651855469,-136.12741088867188,318.6341247558594,335.8145446777344,-85.22343444824219,315.8058166503906,337.3080139160156,-85.31929016113281,313.24981689453125,338.842041015625,-85.31929016113281,374.1584167480469,330.8883972167969,-215.88656616210938,332.2433166503906,344.05926513671875,16.488672256469727,344.9456787109375,374.75048828125,-115.61243438720703,329.923095703125,380.3818359375,-48.028053283691406,422.61798095703125,432.2325439453125,-307.5329284667969,383.93267822265625,447.1408386230469,158.4638214111328,395.7852478027344,606.32666015625,-321.1456604003906,374.1192321777344,619.5126342773438,274.1720886230469,317.3066101074219,770.455078125,-220.8715057373047,331.84515380859375,769.308837890625,212.43544006347656,308.87884521484375,820.635009765625,-242.7285919189453,329.0891418457031,824.8534545898438,196.23435974121094,292.62213134765625,813.1217041015625,-247.330078125,329.615478515625,815.2932739257812,166.61227416992188,294.65118408203125,799.7948608398438,-216.0782928466797,330.2528076171875,799.831298828125,196.1385040283203,396.4679870605469,799.291259765625,-153.38299560546875,404.82452392578125,798.185791015625,153.28713989257812,348.07720947265625,1065.462158203125,-106.98463439941406,394.71856689453125,1055.1639404296875,203.6159210205078,352.6306457519531,1315.521240234375,-62.02425003051758,400.23773193359375,1243.489990234375,295.645751953125,389.252685546875,1358.63037109375,-57.23102951049805,429.60113525390625,1281.301025390625,301.78106689453125,247.2902069091797,1377.177001953125,-144.0841522216797,310.7247619628906,1274.8240966796875,252.8902130126953,1.0
311.477294921875,405.70501708984375,-73.48755645751953,324.9258117675781,384.0018005371094,-77.77115631103516,333.6283874511719,381.68292236328125,-77.77115631103516,342.51263427734375,379.7061462402344,-77.48558044433594,304.7752685546875,388.57293701171875,-41.02737808227539,298.81195068359375,389.7261047363281,-40.932186126708984,294.4248352050781,390.69158935546875,-40.932186126708984,366.6305847167969,388.2074279785156,-36.17262649536133,300.11279296875,400.4648132324219,130.6022186279297,332.81231689453125,427.3486022949219,-54.782493591308594,308.86138916015625,430.42822265625,-6.948952674865723,423.7494201660156,484.8094177246094,-131.26856994628906,286.8940124511719,511.8917236328125,244.6411895751953,455.4602966308594,522.40380859375,-329.3612976074219,254.60055541992188,610.4517822265625,119.17929077148438,335.9610900878906,603.5517578125,-410.4641418457031,252.32395935058594,658.8705444335938,-166.1085205078125,316.0865173339844,627.7507934570312,-443.971435546875,275.32391357421875,679.041259765625,-220.462646484375,294.91986083984375,626.74169921875,-419.6025085449219,280.2806396484375,664.9553833007812,-209.0397186279297,293.9930114746094,625.3145141601562,-399.04119873046875,270.25439453125,658.2402954101562,-174.00938415527344,386.84210205078125,817.2018432617188,-112.70629119873047,297.6065368652344,820.2059936523438,112.23033905029297,351.5765686035156,1040.6083984375,-169.24981689453125,279.2516784667969,1057.7772216796875,43.1691780090332,421.6911926269531,1236.79443359375,-28.22416877746582,336.8807678222656,1250.814208984375,163.91912841796875,445.5656433105469,1252.1497802734375,-17.705549240112305,370.182861328125,1272.551025390625,166.1085205078125,388.4679870605469,1351.1451416015625,-158.39804077148438,286.7987365722656,1361.757568359375,26.558324813842773,1.0
321.1863708496094,408.8470458984375,-161.15744018554688,329.91461181640625,385.19781494140625,-153.9826202392578,338.37908935546875,383.3625793457031,-153.4307098388672,345.87890625,381.5746765136719,-153.61468505859375,309.19073486328125,391.55682373046875,-135.4016876220703,302.4823303222656,393.85748291015625,-135.5856475830078,295.12371826171875,396.09356689453125,-135.3096923828125,365.1368713378906,390.9066467285156,-61.95178985595703,294.38592529296875,408.93841552734375,22.536285400390625,342.941162109375,427.63568115234375,-122.5238037109375,316.8952331542969,436.59326171875,-99.43561553955078,423.9000549316406,489.3768310546875,-109.64592742919922,289.7771301269531,510.4366455078125,107.99019622802734,480.06060791015625,529.7711181640625,-365.5477600097656,287.1861572265625,609.1685791015625,-6.714893341064453,364.8431701660156,569.7724609375,-578.03271484375,328.4260559082031,706.7589111328125,-208.8055877685547,328.37298583984375,590.274169921875,-636.5350952148438,334.2930603027344,741.3446655273438,-259.94915771484375,324.2943115234375,573.27978515625,-596.061767578125,340.77740478515625,737.273681640625,-262.34075927734375,326.4579162597656,570.4381103515625,-564.4189453125,346.3980407714844,728.734375,-218.92391967773438,385.0503845214844,814.59619140625,-75.24359893798828,292.2353820800781,818.5814819335938,74.5997085571289,372.9124450683594,1033.32861328125,-121.41998291015625,268.08544921875,1039.8602294921875,65.4012222290039,408.36041259765625,1225.3135986328125,11.820051193237305,327.1370849609375,1218.0875244140625,301.71026611328125,425.2304992675781,1242.454833984375,17.75307273864746,357.1636047363281,1239.1796875,316.4278259277344,382.8153076171875,1308.8453369140625,-177.898681640625,287.2810974121094,1297.044677734375,164.1009521484375,1.0
292.5477294921875,403.53167724609375,-31.82939910888672,303.0002136230469,381.6534423828125,-39.98735427856445,310.9762878417969,378.88958740234375,-39.898193359375,319.7972717285156,375.445556640625,-40.121089935302734,284.05499267578125,388.2889099121094,-5.082005023956299,279.408935546875,389.92645263671875,-4.992846965789795,275.23126220703125,391.4311218261719,-4.814530849456787,346.2122802734375,383.1221923828125,-15.669514656066895,287.3723449707031,401.7730712890625,147.73477172851562,314.9441223144531,418.1368408203125,-17.474964141845703,293.2384033203125,428.9408874511719,28.887184143066406,408.3955993652344,475.6488037109375,-98.07378387451172,288.7388000488281,511.9401550292969,256.06170654296875,431.22454833984375,546.7200317382812,-239.65664672851562,280.0401611328125,623.4239501953125,269.4353942871094,315.4986267089844,639.789306640625,-345.2196960449219,267.3673095703125,700.019775390625,107.9703140258789,298.8653869628906,661.7971801757812,-385.875732421875,252.17510986328125,725.9522705078125,72.39627838134766,284.4850158691406,660.6683959960938,-373.0369873046875,265.0074768066406,724.1630859375,46.852516174316406,294.9652404785156,646.0755615234375,-337.373779296875,264.9517517089844,721.2090454101562,89.78208923339844,368.50408935546875,793.6782836914062,-121.0765380859375,296.14471435546875,806.1744384765625,120.36327362060547,356.21392822265625,1021.393798828125,-125.62359619140625,292.2807312011719,1013.201904296875,168.50857543945312,375.24725341796875,1229.0963134765625,-124.91032409667969,323.08636474609375,1207.190673828125,287.80194091796875,406.6253356933594,1260.8978271484375,-128.38748168945312,347.25799560546875,1230.484130859375,292.7947998046875,310.10662841796875,1282.5068359375,-289.0501708984375,253.12124633789062,1251.9395751953125,190.9763946533203,1.0
290.3600158691406,403.6495361328125,-39.36697006225586,300.13592529296875,381.2762451171875,-49.982784271240234,308.2276916503906,378.4825439453125,-49.80585479736328,316.671630859375,375.15191650390625,-49.80585479736328,279.7025146484375,387.34942626953125,-14.331345558166504,273.9975280761719,388.88006591796875,-14.242880821228027,268.74981689453125,390.320068359375,-14.154417037963867,342.4322204589844,381.57806396484375,-28.88385581970215,276.7086486816406,401.169189453125,136.7670440673828,312.5775146484375,419.64739990234375,-25.124088287353516,288.94158935546875,430.9924621582031,22.204740524291992,405.19989013671875,474.3756408691406,-104.47728729248047,289.5556945800781,515.4690551757812,257.9642333984375,405.5859375,560.15234375,-232.13241577148438,277.4844055175781,638.2569580078125,305.9123229980469,306.4363708496094,641.5220947265625,-325.7284851074219,245.71270751953125,720.457763671875,163.04116821289062,289.19921875,662.5858154296875,-365.8916320800781,243.03245544433594,747.6559448242188,134.6438751220703,273.2538757324219,661.9869384765625,-354.2142639160156,242.26548767089844,747.0284423828125,97.8424072265625,277.4613952636719,645.9732055664062,-319.005126953125,243.24993896484375,741.83349609375,140.92489624023438,374.794677734375,803.9594116210938,-112.52760314941406,303.7311706542969,802.374755859375,111.73141479492188,375.3446044921875,1031.5699462890625,-79.75128173828125,289.54168701171875,1027.76953125,77.84928894042969,409.54888916015625,1235.4185791015625,-58.033103942871094,307.4136047363281,1240.1300048828125,167.02210998535156,425.9384765625,1254.609375,-60.3774299621582,344.7609558105469,1259.8314208984375,168.79141235351562,349.5791931152344,1326.0975341796875,-224.3474884033203,256.4992980957031,1289.300048828125,44.23255157470703,1.0
288.35980224609375,404.75006103515625,-43.567352294921875,296.9735107421875,381.0078430175781,-52.616294860839844,304.5276184082031,378.25933837890625,-52.616294860839844,312.6680908203125,375.5549621582031,-52.439727783203125,277.873779296875,387.7026062011719,-13.992755889892578,272.5005798339844,389.5981140136719,-13.860332489013672,267.2611999511719,391.38043212890625,-13.816191673278809,338.3254699707031,382.19854736328125,-24.961841583251953,276.262451171875,403.163818359375,152.9050750732422,310.9002990722656,420.2522277832031,-27.89723014831543,288.3183288574219,432.393798828125,22.865135192871094,399.73663330078125,473.4866943359375,-101.08331298828125,296.5461730957031,505.3009033203125,271.9096984863281,401.0293884277344,557.9896240234375,-241.89370727539062,281.59161376953125,641.0492553710938,217.52777099609375,309.7484130859375,625.97412109375,-309.3414306640625,286.3642578125,671.94921875,-34.43012619018555,280.3733825683594,650.814697265625,-343.24188232421875,299.21826171875,706.274169921875,-87.57611083984375,274.47808837890625,651.1865234375,-336.1792907714844,301.86846923828125,691.5284423828125,-86.95813751220703,276.5914611816406,648.6786499023438,-304.39764404296875,307.6924743652344,686.790771484375,-43.74391555786133,370.136962890625,784.9598388671875,-120.94685363769531,310.4000244140625,798.1005249023438,120.41716003417969,352.3722839355469,1029.619873046875,-92.16679382324219,281.7587585449219,1020.1614990234375,106.90995788574219,375.4849853515625,1237.4423828125,-42.28725814819336,319.1089782714844,1235.7825927734375,191.3961944580078,410.6764221191406,1254.853759765625,-40.96302032470703,343.2518615722656,1256.599365234375,191.3961944580078,317.30377197265625,1316.732421875,-203.5791473388672,225.32009887695312,1317.046630859375,57.56010818481445,1.0
284.30865478515625,403.3680725097656,-23.923694610595703,294.26556396484375,378.5299072265625,-29.48529052734375,301.59130859375,375.5990905761719,-29.397010803222656,309.6344299316406,372.6330871582031,-29.220455169677734,274.5257568359375,385.48248291015625,4.325686454772949,268.97332763671875,387.30072021484375,4.413965702056885,263.8268127441406,388.9925537109375,4.237407207489014,335.1084899902344,379.14373779296875,7.768579959869385,273.09991455078125,400.83856201171875,163.66986083984375,305.7122802734375,420.5205993652344,-5.164340019226074,283.54815673828125,430.76837158203125,39.24015426635742,401.2450256347656,483.7204284667969,-62.59003448486328,290.5732116699219,513.397216796875,279.1391906738281,402.4593200683594,571.3184204101562,-222.99356079101562,263.47021484375,633.5220947265625,282.14068603515625,316.30303955078125,613.80859375,-345.5252380371094,270.3756408691406,721.727294921875,101.96260833740234,294.7999267578125,639.1546020507812,-388.428955078125,265.19281005859375,755.8074340820312,65.41497039794922,291.1745300292969,618.3270263671875,-375.0105285644531,271.14715576171875,747.9061889648438,42.72718811035156,293.4564208984375,616.3446655273438,-339.5222473144531,280.71063232421875,738.02197265625,85.05712127685547,378.278076171875,792.4398193359375,-98.51971435546875,310.0209655761719,792.5405883789062,97.99004364013672,375.2401428222656,1027.636962890625,-70.57930755615234,290.93695068359375,1032.072265625,56.63117980957031,413.44354248046875,1231.56689453125,-71.94763946533203,318.7645263671875,1235.810791015625,107.8773193359375,432.5264892578125,1264.69580078125,-76.97956848144531,355.76611328125,1268.24072265625,105.75862121582031,365.84619140625,1313.916748046875,-240.8259735107422,269.6437683105469,1307.8973388671875,-26.66035270690918,1.0
279.2879943847656,409.2911071777344,-47.57077407836914,288.84002685546875,384.353271484375,-63.48632049560547,296.1144104003906,381.7211608886719,-63.39839172363281,303.8960266113281,378.9175109863281,-63.48632049560547,270.704833984375,390.325439453125,-22.070730209350586,265.84307861328125,391.79925537109375,-21.806936264038086,260.84619140625,394.2499084472656,-21.982797622680664,327.8205261230469,383.14630126953125,-61.28804016113281,271.3681640625,403.85986328125,130.31402587890625,300.984375,426.2047119140625,-40.53628158569336,280.0292663574219,434.43017578125,14.596578598022461,383.4953308105469,469.015380859375,-141.305419921875,308.6402587890625,505.8033752441406,275.04876708984375,393.18060302734375,567.1080932617188,-249.19700622558594,321.1337890625,631.7211303710938,390.062744140625,309.0688781738281,640.7879028320312,-302.4833068847656,281.2991027832031,687.98193359375,308.990234375,290.74188232421875,662.843994140625,-335.7212829589844,268.4822998046875,717.6910400390625,291.7557067871094,274.9741516113281,649.5801391601562,-322.5316162109375,264.390869140625,710.58056640625,251.83494567871094,285.0709533691406,646.205810546875,-293.5143127441406,264.2939453125,692.56201171875,287.0074157714844,364.13330078125,791.8941650390625,-130.40196228027344,333.8597412109375,795.1988525390625,130.13816833496094,338.02801513671875,1027.3170166015625,-98.4829330444336,317.5935363769531,1030.2625732421875,101.29673767089844,366.1185302734375,1244.9248046875,-157.83648681640625,363.2256774902344,1228.531982421875,112.37606048583984,410.0276184082031,1276.192626953125,-164.60719299316406,389.45416259765625,1259.247802734375,107.62777709960938,279.09918212890625,1302.707763671875,-282.43499755859375,281.96337890625,1308.2301025390625,30.24833106994629,1.0
279.4921875,409.7698974609375,-43.30373001098633,289.0960388183594,384.26123046875,-57.269840240478516,296.7187805175781,381.41510009765625,-57.05024719238281,304.5293884277344,378.5208740234375,-56.91849136352539,269.519287109375,392.3837585449219,-16.95257568359375,263.9920349121094,394.62451171875,-16.95257568359375,258.83270263671875,396.64398193359375,-16.776901245117188,330.3817443847656,382.08831787109375,-46.99289321899414,269.0338134765625,405.22418212890625,135.88412475585938,301.88458251953125,426.94671630859375,-33.9051513671875,279.9477233886719,435.90289306640625,18.44580841064453,398.5164489746094,477.13226318359375,-136.4989776611328,288.39398193359375,511.3709716796875,264.2142333984375,401.4349060058594,561.8594360351562,-266.6736755371094,267.1234130859375,629.085205078125,218.18756103515625,308.91937255859375,651.3599853515625,-312.3489990234375,269.2754211425781,681.201904296875,-25.58258056640625,292.2527770996094,674.31298828125,-343.0920104980469,267.5395202636719,711.080810546875,-70.40150451660156,276.92620849609375,663.0875244140625,-336.4164123535156,265.87567138671875,691.7041625976562,-76.5940170288086,284.52935791015625,659.4598388671875,-306.2004089355469,266.3551940917969,686.3884887695312,-38.055458068847656,381.03948974609375,792.7245483398438,-127.53958892822266,314.033935546875,794.369140625,127.01256561279297,373.080078125,1021.1427001953125,-99.16817474365234,288.167724609375,1025.130615234375,111.28971099853516,402.7073669433594,1220.357421875,-37.37472152709961,314.40814208984375,1226.4228515625,205.01197814941406,425.7611083984375,1239.0821533203125,-35.22270965576172,336.92279052734375,1246.1207275390625,206.24169921875,335.4631042480469,1296.213134765625,-192.187744140625,236.84268188476562,1270.36572265625,79.05345916748047,1.0
286.4732360839844,409.54644775390625,-23.03434944152832,295.1505432128906,384.2875671386719,-34.5515251159668,303.3670959472656,381.604736328125,-34.46360778808594,311.72540283203125,379.0467529296875,-34.37569046020508,274.894287109375,391.8060302734375,4.923372268676758,268.6985168457031,395.54632568359375,5.011289596557617,263.04949951171875,398.04974365234375,4.923372268676758,335.11175537109375,383.95294189453125,-19.264892578125,271.3730773925781,408.784912109375,160.537109375,309.11767578125,425.34088134765625,-12.879894256591797,286.2589111328125,436.31048583984375,38.9034309387207,392.7214050292969,475.3882141113281,-113.06172943115234,298.16693115234375,513.98486328125,294.6990051269531,400.5819396972656,558.6187744140625,-245.46527099609375,285.0736999511719,632.0303955078125,297.5123596191406,308.2819519042969,653.7824096679688,-324.2392578125,268.4646301269531,685.8829345703125,94.59909057617188,291.89324951171875,673.9830322265625,-361.5162048339844,251.0634765625,711.964111328125,56.83857345581055,275.42120361328125,664.20361328125,-352.54864501953125,250.21522521972656,692.9114379882812,30.46336555480957,284.2262878417969,661.4288940429688,-319.1400451660156,264.4183654785156,688.9385986328125,75.21330261230469,377.8590087890625,788.896728515625,-130.90895080566406,321.5694580078125,794.0147705078125,130.55728149414062,352.07989501953125,1021.24462890625,-135.21690368652344,315.18621826171875,1025.759765625,136.27191162109375,381.3699951171875,1240.0238037109375,-189.5498504638672,340.27392578125,1222.9285888671875,180.40643310546875,407.6796875,1272.661865234375,-197.98989868164062,388.2291259765625,1256.8388671875,177.417236328125,299.9287414550781,1300.447509765625,-349.9111328125,279.8092956542969,1273.0382080078125,76.13643646240234,1.0
